WYPADEK_ID,PLEC,MIASTO,MIESIAC,PRZYCZYNA
2297,Mezczyzna ,Wroclaw,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2298,Kobieta   ,Bydgoszcz,2,Jazda po niewlasciwej stronie drogi.
2299,Kobieta   ,Opole,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2300,Kobieta   ,Opole,1,Jazda po niewlasciwej stronie drogi.
2301,Kobieta   ,Olsztyn,9,Nieprawidlowe zachowanie sie wobec pieszego.
2302,Kobieta   ,Warszawa,7,Niedostosowanie predkosci do warunków na drodze.
2303,Mezczyzna ,Warszawa,8,Nieprawidlowe zachowanie sie wobec pieszego.
2304,Mezczyzna ,Warszawa,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2305,Mezczyzna ,Lublin,7,Niedostosowanie predkosci do warunków na drodze.
2306,Kobieta   ,Olsztyn,5,Nieprawidlowe zachowanie sie wobec pieszego.
2307,Mezczyzna ,Gdansk,4,Niedostosowanie predkosci do warunków na drodze.
2308,Mezczyzna ,Gdansk,7,Nieprawidlowe wyprzedzanie.
2309,Kobieta   ,Bialystok,8,Nieprawidlowe zachowanie sie wobec pieszego.
2310,Mezczyzna ,Szczecin,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2311,Mezczyzna ,Szczecin,2,Nieprawidlowe wyprzedzanie.
2312,Kobieta   ,Szczecin,1,Jazda po niewlasciwej stronie drogi.
2313,Kobieta   ,Gdansk,9,Nieprawidlowe zachowanie sie wobec pieszego.
2314,Mezczyzna ,Bialystok,3,Nieprawidlowe zachowanie sie wobec pieszego.
2315,Kobieta   ,Opole,3,Nieprawidlowe zachowanie sie wobec pieszego.
2316,Mezczyzna ,Bialystok,2,Nieprawidlowe wyprzedzanie.
2317,Kobieta   ,Opole,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2318,Mezczyzna ,Kielce,4,Nieprawidlowe zachowanie sie wobec pieszego.
2319,Mezczyzna ,Katowice,3,Jazda po niewlasciwej stronie drogi.
2320,Mezczyzna ,Wroclaw,10,Nieudzielenie pierwszenstwa przejazdu.
2321,Kobieta   ,Olsztyn,1,Nieudzielenie pierwszenstwa przejazdu.
2322,Kobieta   ,Lublin,5,Niedostosowanie predkosci do warunków na drodze.
2323,Mezczyzna ,Gdansk,3,Niedostosowanie predkosci do warunków na drodze.
2324,Mezczyzna ,Rzeszów,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2325,Mezczyzna ,Kielce,4,Nieprawidlowe zachowanie sie wobec pieszego.
2326,Mezczyzna ,Szczecin,8,Nieudzielenie pierwszenstwa przejazdu.
2327,Mezczyzna ,Bydgoszcz,8,Nieprawidlowe zachowanie sie wobec pieszego.
2328,Kobieta   ,Wroclaw,2,Nieudzielenie pierwszenstwa przejazdu.
2329,Kobieta   ,Bydgoszcz,2,Niedostosowanie predkosci do warunków na drodze.
2330,Kobieta   ,Bydgoszcz,9,Nieudzielenie pierwszenstwa przejazdu.
2331,Mezczyzna ,Rzeszów,8,Nieprawidlowe zachowanie sie wobec pieszego.
2332,Kobieta   ,Lódz,7,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2333,Kobieta   ,Gorzów Wielkopolski,1,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2334,Mezczyzna ,Poznan,10,Nieprawidlowe wyprzedzanie.
2335,Mezczyzna ,Torun,11,Niedostosowanie predkosci do warunków na drodze.
2336,Mezczyzna ,Szczecin,4,Nieudzielenie pierwszenstwa przejazdu.
2337,Mezczyzna ,Torun,6,Nieudzielenie pierwszenstwa przejazdu.
2338,Mezczyzna ,Katowice,12,Niedostosowanie predkosci do warunków na drodze.
2339,Kobieta   ,Szczecin,12,Niedostosowanie predkosci do warunków na drodze.
2340,Kobieta   ,Gorzów Wielkopolski,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2341,Mezczyzna ,Olsztyn,10,Jazda po niewlasciwej stronie drogi.
2342,Kobieta   ,Katowice,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2343,Kobieta   ,Katowice,3,Jazda po niewlasciwej stronie drogi.
2344,Kobieta   ,Poznan,7,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2345,Kobieta   ,Opole,7,Nieudzielenie pierwszenstwa przejazdu.
2346,Mezczyzna ,Bydgoszcz,1,Nieudzielenie pierwszenstwa przejazdu.
2347,Kobieta   ,Lublin,4,Nieprawidlowe zachowanie sie wobec pieszego.
2348,Mezczyzna ,Poznan,9,Nieudzielenie pierwszenstwa przejazdu.
2349,Mezczyzna ,Rzeszów,4,Jazda po niewlasciwej stronie drogi.
2350,Mezczyzna ,Katowice,11,Nieprawidlowe zachowanie sie wobec pieszego.
2351,Mezczyzna ,Wroclaw,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2352,Kobieta   ,Kielce,12,Jazda po niewlasciwej stronie drogi.
2353,Kobieta   ,Wroclaw,8,Nieprawidlowe zachowanie sie wobec pieszego.
2354,Mezczyzna ,Lódz,2,Niedostosowanie predkosci do warunków na drodze.
2355,Mezczyzna ,Bydgoszcz,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2356,Kobieta   ,Gdansk,2,Nieprawidlowe zachowanie sie wobec pieszego.
2357,Kobieta   ,Lublin,5,Niedostosowanie predkosci do warunków na drodze.
2358,Kobieta   ,Lódz,12,Niedostosowanie predkosci do warunków na drodze.
2359,Kobieta   ,Bialystok,10,Nieudzielenie pierwszenstwa przejazdu.
2360,Mezczyzna ,Wroclaw,2,Nieudzielenie pierwszenstwa przejazdu.
2361,Kobieta   ,Torun,1,Jazda po niewlasciwej stronie drogi.
2362,Mezczyzna ,Torun,2,Niedostosowanie predkosci do warunków na drodze.
2363,Kobieta   ,Wroclaw,3,Nieprawidlowe zachowanie sie wobec pieszego.
2364,Kobieta   ,Gdansk,4,Nieprawidlowe wyprzedzanie.
2365,Kobieta   ,Opole,8,Nieprawidlowe zachowanie sie wobec pieszego.
2366,Mezczyzna ,Rzeszów,2,Nieprawidlowe zachowanie sie wobec pieszego.
2367,Kobieta   ,Warszawa,12,Nieprawidlowe zachowanie sie wobec pieszego.
2368,Mezczyzna ,Lódz,8,Jazda po niewlasciwej stronie drogi.
2369,Kobieta   ,Warszawa,11,Nieprawidlowe zachowanie sie wobec pieszego.
2370,Mezczyzna ,Opole,7,Nieprawidlowe wyprzedzanie.
2371,Mezczyzna ,Kielce,6,Jazda po niewlasciwej stronie drogi.
2372,Kobieta   ,Kielce,12,Niedostosowanie predkosci do warunków na drodze.
2373,Kobieta   ,Lódz,2,Nieprawidlowe zachowanie sie wobec pieszego.
2374,Mezczyzna ,Poznan,11,Jazda po niewlasciwej stronie drogi.
2375,Mezczyzna ,Torun,6,Jazda po niewlasciwej stronie drogi.
2376,Mezczyzna ,Lublin,4,Nieprawidlowe zachowanie sie wobec pieszego.
2377,Kobieta   ,Szczecin,1,Niedostosowanie predkosci do warunków na drodze.
2378,Mezczyzna ,Gdansk,1,Nieprawidlowe zachowanie sie wobec pieszego.
2379,Mezczyzna ,Lublin,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2380,Mezczyzna ,Gdansk,7,Nieprawidlowe zachowanie sie wobec pieszego.
2381,Kobieta   ,Lublin,10,Nieprawidlowe wyprzedzanie.
2382,Mezczyzna ,Wroclaw,1,Nieprawidlowe wyprzedzanie.
2383,Kobieta   ,Bydgoszcz,7,Nieprawidlowe zachowanie sie wobec pieszego.
2384,Mezczyzna ,Opole,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2385,Mezczyzna ,Kielce,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2386,Kobieta   ,Opole,9,Jazda po niewlasciwej stronie drogi.
2387,Mezczyzna ,Kielce,3,Nieudzielenie pierwszenstwa przejazdu.
2388,Mezczyzna ,Gorzów Wielkopolski,5,Nieudzielenie pierwszenstwa przejazdu.
2389,Mezczyzna ,Gdansk,4,Nieprawidlowe wyprzedzanie.
2390,Kobieta   ,Katowice,4,Nieudzielenie pierwszenstwa przejazdu.
2391,Mezczyzna ,Lódz,9,Nieprawidlowe zachowanie sie wobec pieszego.
2392,Kobieta   ,Gorzów Wielkopolski,12,Nieudzielenie pierwszenstwa przejazdu.
2393,Kobieta   ,Opole,8,Niedostosowanie predkosci do warunków na drodze.
2394,Mezczyzna ,Olsztyn,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2395,Mezczyzna ,Katowice,4,Niedostosowanie predkosci do warunków na drodze.
2396,Kobieta   ,Rzeszów,3,Nieprawidlowe wyprzedzanie.
2397,Kobieta   ,Lódz,3,Niedostosowanie predkosci do warunków na drodze.
2398,Mezczyzna ,Rzeszów,10,Nieprawidlowe zachowanie sie wobec pieszego.
2399,Mezczyzna ,Szczecin,2,Nieudzielenie pierwszenstwa przejazdu.
2400,Mezczyzna ,Lublin,7,Niedostosowanie predkosci do warunków na drodze.
2401,Kobieta   ,Wroclaw,8,Nieprawidlowe zachowanie sie wobec pieszego.
2402,Mezczyzna ,Szczecin,6,Jazda po niewlasciwej stronie drogi.
2403,Mezczyzna ,Poznan,5,Jazda po niewlasciwej stronie drogi.
2404,Mezczyzna ,Warszawa,6,Nieudzielenie pierwszenstwa przejazdu.
2405,Mezczyzna ,Gorzów Wielkopolski,11,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2406,Mezczyzna ,Lublin,6,Nieprawidlowe wyprzedzanie.
2407,Mezczyzna ,Opole,5,Nieprawidlowe wyprzedzanie.
2408,Mezczyzna ,Rzeszów,1,Nieprawidlowe wyprzedzanie.
2409,Kobieta   ,Lódz,12,Nieprawidlowe wyprzedzanie.
2410,Kobieta   ,Poznan,10,Jazda po niewlasciwej stronie drogi.
2411,Mezczyzna ,Kielce,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2412,Kobieta   ,Opole,11,Nieprawidlowe wyprzedzanie.
2413,Kobieta   ,Poznan,1,Nieprawidlowe zachowanie sie wobec pieszego.
2414,Mezczyzna ,Gorzów Wielkopolski,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2415,Kobieta   ,Opole,6,Nieprawidlowe wyprzedzanie.
2416,Mezczyzna ,Gdansk,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2417,Mezczyzna ,Gorzów Wielkopolski,11,Nieudzielenie pierwszenstwa przejazdu.
2418,Kobieta   ,Rzeszów,4,Niedostosowanie predkosci do warunków na drodze.
2419,Mezczyzna ,Warszawa,3,Niedostosowanie predkosci do warunków na drodze.
2420,Kobieta   ,Wroclaw,5,Nieprawidlowe zachowanie sie wobec pieszego.
2421,Kobieta   ,Gdansk,9,Jazda po niewlasciwej stronie drogi.
2422,Kobieta   ,Szczecin,4,Nieprawidlowe zachowanie sie wobec pieszego.
2423,Kobieta   ,Gorzów Wielkopolski,6,Niedostosowanie predkosci do warunków na drodze.
2424,Mezczyzna ,Poznan,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2425,Kobieta   ,Wroclaw,8,Niedostosowanie predkosci do warunków na drodze.
2426,Kobieta   ,Bialystok,2,Nieudzielenie pierwszenstwa przejazdu.
2427,Kobieta   ,Lublin,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2428,Mezczyzna ,Bialystok,11,Nieudzielenie pierwszenstwa przejazdu.
2429,Mezczyzna ,Katowice,9,Niedostosowanie predkosci do warunków na drodze.
2430,Mezczyzna ,Rzeszów,12,Nieprawidlowe zachowanie sie wobec pieszego.
2431,Kobieta   ,Poznan,6,Nieprawidlowe wyprzedzanie.
2432,Mezczyzna ,Szczecin,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2433,Kobieta   ,Rzeszów,3,Nieprawidlowe wyprzedzanie.
2434,Kobieta   ,Torun,2,Niedostosowanie predkosci do warunków na drodze.
2435,Kobieta   ,Gdansk,12,Nieudzielenie pierwszenstwa przejazdu.
2436,Kobieta   ,Torun,6,Nieprawidlowe zachowanie sie wobec pieszego.
2437,Mezczyzna ,Gdansk,10,Nieprawidlowe zachowanie sie wobec pieszego.
2438,Kobieta   ,Bydgoszcz,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2439,Mezczyzna ,Bydgoszcz,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2440,Mezczyzna ,Opole,8,Nieprawidlowe zachowanie sie wobec pieszego.
2441,Mezczyzna ,Olsztyn,2,Niedostosowanie predkosci do warunków na drodze.
2442,Mezczyzna ,Bydgoszcz,10,Nieudzielenie pierwszenstwa przejazdu.
2443,Kobieta   ,Olsztyn,3,Nieprawidlowe wyprzedzanie.
2444,Kobieta   ,Bialystok,8,Nieprawidlowe zachowanie sie wobec pieszego.
2445,Mezczyzna ,Gorzów Wielkopolski,8,Jazda po niewlasciwej stronie drogi.
2446,Kobieta   ,Katowice,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2447,Mezczyzna ,Katowice,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
